Id,ActualPrice,PredictedPrice
22548,10584,10879.71
15639,6272,6404.19
41530,1235,1213.44
6504,4064,4172.83
4036,3528,3865.62
6425,4044,4449.5
6751,4102,3884.04
913,2879,3219.43
37692,994,1006.0
24555,12844,12015.06
23695,11760,11078.96
27940,431,423.12
37884,1006,1143.44
46954,526,541.16
48736,2012,2238.62
21786,9853,11029.43
8950,4498,4601.35
10000,4704,4610.62
8476,4416,4459.516666666666
10833,4871,4995.59
44139,1561,1647.1
33083,814,925.37
34924,373,478.54
8611,4443,4501.48
832,2867,3631.66
30781,741,857.31
8047,582,573.2
38766,1046,1044.87
41135,1197,1196.66
9575,4626,4494.91
40750,1163,1150.96
34370,863,971.13
51579,2392,2538.86
2080,3109,3450.08
1721,561,562.77
47186,1837,1878.48
43387,1410,1448.06
51644,544,543.14
24046,633,610.58
34938,377,503.28
1914,3081,3029.69
14695,5929,6413.96
8320,4390,4492.19
11173,4951,3888.28
49143,2067,2239.35
44340,1579,1801.75
53424,2671,2641.82
4630,3667,3590.76
48638,537,536.98
33566,830,858.31
38117,1013,904.96
48520,1985,1939.7261666666664
40408,1133,1127.24
23092,11115,11261.35
36491,943,1077.02
51181,2347,2290.07
27126,17317,16466.96
27615,18493,16832.08
7441,4231,4591.84
2337,3170,3616.14
11085,4926,4488.01
38154,1013,996.59
49348,2096,1735.15
8207,4369,4399.43
48276,1956,1926.55
47113,1828,1771.47
20561,8873,8630.17
37776,999,1042.17
1613,3012,2884.46
42420,1312,1230.22
706,2854,3153.07
10136,4721,4344.54
6836,4121,4418.59
26458,16003,16844.42
17003,6788,6421.67
38797,1046,976.75
33743,840,911.24
39260,1069,1018.17
4872,3713,3935.54
14961,6025,8586.23
31514,765,693.69
17802,7177,7639.66
33110,816,921.85
9939,4693,4458.46
38013,1009,1025.095
51537,2386,2290.94
11746,5075,4994.6
1700,3035,2990.82
42135,1280,1544.44
24000,12165,13416.89
23480,11480,12827.51
39777,1094,1027.72
14175,5751,5502.04
27202,17516,15689.15
8513,4425,4234.293333333334
43022,1371,1344.8
28108,663,662.73
5557,3858,3995.83
21987,10053,9041.3
7576,4255,4325.44
18848,7727,7451.57
40273,493,505.35
7965,4322,4967.68
40541,1148,1143.34
46416,1768,1973.58
21943,10013,9344.92
5753,3895,3726.38
8163,4362,4103.72
51426,2373,2541.99
413,555,573.51
19492,8127,8586.79
42766,1346,1304.56
18554,7564,5812.06
48124,1939,1888.73
15687,6290,6254.84
43878,1452,1479.55
19229,7966,8342.62
13486,5535,5810.02
18112,7328,6327.77
44183,1569,1640.04
17861,7207,7139.6
18221,7395,6693.77
1594,3011,3072.31
1494,2991,3107.393333333334
7643,4268,4237.86
20986,9203,9877.78
26697,429,403.53
17554,7066,9535.39
19295,8014,8171.66
17655,7114,7102.17
35117,886,914.44
37682,993,994.92
23910,12030,12492.38
15547,6232,6212.36
53602,2700,2531.18
46012,1727,1787.333333333333
26634,16406,17276.25
6735,578,424.39
2508,3199,3015.88
4138,3544,3453.02
18314,7448,7076.36
13757,5607,6085.88
1888,3075,2737.06
10518,4803,4265.15
2897,3282,3426.37
19266,7991,8918.87
42928,1364,1588.33
15177,6097,6400.04
11592,5042,5055.44
46221,1752,1722.11
6844,4124,3931.87
18845,7726,6699.32
43348,1406,1238.2915
7167,4183,3643.44
46841,1811,1893.02
2008,3102,3231.36
34628,872,724.38
53260,2647,2482.39
21572,9677,10744.4
10615,4829,5214.91
42827,1355,1503.31
40052,1112,1030.96
39953,492,537.23
43058,1377,1490.6575
2293,3161,3258.75
38595,1037,994.74
45481,1678,1742.76
41206,1205,1231.54
43542,1428,1663.29
17958,7258,7653.96
52878,2583,2612.44
7891,4312,4316.43
25913,15055,14335.47
14113,5723,6598.03
19382,8051,7875.44
12294,5218,4830.87
7227,4193,4233.74
1035,2905,2978.19
32099,781,798.8566666666667
41218,1207,1238.53
52995,2596,2534.27
10779,4858,4832.49
35404,900,869.06
32360,789,795.54
12099,5164,4531.77
53441,2674,2179.15
47128,1829,1808.48
31892,776,774.45
40640,1153,1146.69
16458,6577,7052.97
46647,526,589.86
20476,8818,9205.94
16697,421,422.86
8868,4483,5040.99
27114,17273,15457.64
27961,658,633.85
35161,891,841.47
49061,2058,2412.43
17651,7111,6925.97
23096,11118,12389.46
7218,4191,4722.05
25832,14860,13686.88
29068,687,725.1
18915,7763,7894.0
52927,2591,2451.99
40075,1114,980.11
11783,5085,4795.92
29911,712,875.08
12962,5390,5554.53
29460,702,702.42
50279,2239,2600.81
38827,1048,1099.9483333333333
45771,1707,1922.84
47474,1860,1837.45
16564,6618,6521.76
14487,5851,5314.29
10840,4872,4433.45
37341,982,1002.41
51354,2364,2297.96
12505,5259,5263.61
44651,522,625.01
15674,6288,6632.06
31726,772,691.34
26246,15691,15931.41
15240,6118,5996.08
27845,651,632.14
52328,2496,2472.96
38988,1053,893.44
51621,2396,2040.54
8575,4435,5342.25
36523,945,1015.058
5950,3948,4359.32
40243,1124,1085.02
45597,1690,1723.61
33937,464,522.385
840,2868,2530.33
35818,914,918.96
29506,702,701.77
33608,462,467.48
25494,14282,14282.09
15333,6157,6040.49
51058,2331,2138.0
19874,8427,8265.39
34549,870,824.84
1351,2964,2810.4500000000007
41767,1245,1513.6
20219,8652,8606.96
38802,1046,935.66
49135,2066,2042.29
33796,842,855.83
23205,11212,10272.11
22773,10797,11004.79
32441,792,775.74
5841,3919,4231.35
48068,1929,1968.12
14572,5883,4575.67
6371,576,570.63
48191,1946,2012.195
28854,683,728.87
9301,4573,4517.55
49196,2077,2304.83
24924,13370,15008.68
18962,7800,8706.61
41265,502,494.7525
14784,5949,5329.12
26372,15850,15099.52
30602,447,455.9
11738,5072,4784.53
5424,3823,3653.98
24369,637,603.17
24974,13477,13545.62
18829,7715,6976.85
18282,7426,7460.866666666666
48181,1944,1924.38
48245,1951,2170.67
35798,914,973.63
23284,11305,11202.04
36266,936,1087.66
10908,4887,5746.05
14288,5784,5032.03
7645,4268,4766.66
949,2889,3052.25
31169,755,739.35
46771,1803,1993.79
2586,3216,4360.83
42144,1281,1255.89
8311,4389,4548.57
26494,16097,15634.47
32068,780,763.1
23914,12032,13401.0
5708,575,572.64
46793,1806,1832.64
41222,1207,1224.14
10725,593,589.2
42774,1348,1397.78
11553,5032,4735.46
23562,11573,11006.89
47004,1818,1898.9
28943,684,654.58
40240,1124,1135.59
47707,1884,1765.96
44616,1607,1662.45
8581,4437,4144.85
17047,612,623.66
4152,3547,3241.12
45409,1668,1569.53
20224,8655,8672.1
16144,6451,5886.85
17420,6981,6700.94
28131,664,630.55
48488,1980,2063.24
8927,4497,4355.81
38047,1011,1020.56
50106,2208,2291.75
30027,718,805.48
34555,870,748.41
14234,5767,6122.03
53759,2724,2673.59
28416,669,679.97
22004,10076,7928.7
33155,816,769.91
16851,6720,6502.96
48385,1966,1938.84
32996,812,749.3166666666667
271,2793,2858.2428333333337
12366,597,614.33
9542,4620,4521.03
32669,802,767.74
53772,2726,3115.46
48530,1986,1895.29
9484,4604,5242.55
10862,4875,5049.86
1169,2927,3272.18
6643,4091,3929.58
17835,7192,7120.24
24118,12273,10744.38
51773,2409,2303.16
23715,633,566.34
15145,6088,6103.28
48921,2042,2315.45
33206,820,850.91
42462,1316,1316.6133333333335
46106,1742,1865.09
33300,826,786.11
40856,1174,1150.0
53617,552,558.34
51922,2437,2801.43
13570,5555,5387.69
53226,2640,2604.38
46595,1786,1756.06
41255,500,525.12
11199,4958,4454.06
46115,1743,1708.82
15412,6173,7314.58
6478,4056,3710.86
28473,672,709.79
50803,2306,2152.69
10999,4914,4535.7
10009,4707,4860.25
10205,4740,3850.56
15991,6399,6421.31
41320,1214,1208.68
40396,1133,1158.34
45023,1637,1644.47
14206,5759,7177.4
23709,632,739.06
47010,1819,1785.53
4283,3584,2739.19
45703,1698,1691.51
26359,645,640.07
41547,1235,2029.17
29682,707,738.62
21339,9483,10325.79
7442,4232,3896.53
44004,394,406.56
8641,4452,4405.45
390,554,540.34
33177,818,852.39
41082,1192,1190.94
24839,13239,12698.27
48567,1991,1934.87
51847,2423,2424.76
27417,18023,17096.94
28894,684,660.16
19385,8056,8018.35
16811,6706,6521.62
30030,718,695.12
15842,6337,8704.0
19947,8492,7358.1575
1275,2949,3431.74
16433,6563,6704.14
41955,505,503.81
49831,2167,2681.44
42329,1295,1330.67
32209,788,841.91
40509,1144,1137.18
20055,625,601.17
31078,752,748.15
2084,3111,3389.47
33551,830,1041.3933333333334
29500,702,691.0745
20232,8662,8177.005
39226,1067,1022.68
12085,5161,5400.47
44015,1546,1547.51
15307,6146,6514.77
42123,1279,1459.73
4775,3692,4284.9
47367,1846,1747.44
1220,2939,2670.25
41438,1228,1346.2
12052,596,618.4
35802,914,920.69
40655,1154,1142.22
52264,2491,1915.63
21784,9853,14111.14
27506,18231,16186.45
29917,713,757.56
9942,4693,4268.35
24233,12432,12246.53
18309,7441,6848.01
50984,544,543.84
41060,1190,1311.425
3455,3389,3128.59
17095,6816,6628.9
31856,776,767.06
521,2825,2705.35
4727,572,533.05
37787,1000,1107.77
48871,2035,1957.71
51419,2372,2168.13
8619,4445,5606.57
45412,1668,1650.65
39513,1080,1007.7
37560,988,979.64
12409,5235,5379.65
29831,710,777.720142857143
11876,5110,5089.13
7508,4241,4220.87
27054,646,628.09
534,2826,2834.01
40390,1132,1163.99
53808,2733,3153.06
8574,4435,4328.35
38184,1015,1016.78
12862,5361,5444.41
38627,489,489.47
40705,1158,1158.24
8230,4372,5039.29
21850,9909,9987.76
5597,3869,4624.95
18049,615,616.89
753,2857,3533.62
49298,539,608.9
21654,9752,8810.63
6488,4060,3927.748333333334
32794,804,933.68
17833,7191,7377.5
22433,10462,9836.06
17308,6936,7408.26
7777,4284,4333.45
40968,1180,1187.67
37407,983,1053.06
3429,3384,3481.96
14990,6038,5194.48
14499,5855,5979.35
21479,9576,9260.7
50770,2300,2215.01
53632,552,681.03
27623,18515,15927.18
27247,17649,16841.52
36658,949,777.9
52819,2573,2415.94
7880,4309,4237.05
36381,941,815.74
10964,4903,5096.15
24303,12551,11372.54
41353,1218,1112.46
21456,9555,9862.77
47202,1838,1828.96
48685,2005,2099.28
39011,1056,987.5
8732,4460,4551.94
4198,3563,3458.97
9377,589,579.32
3672,3445,3706.83
25320,13998,16690.08
554,2830,2980.48
9602,4632,4831.85
21247,9399,9115.64
17939,7246,7065.91
16342,6535,5836.07
17,351,367.83
49384,2102,2163.78
3314,3371,3093.92
10023,414,481.7933333333333
28530,675,829.42
40819,1170,1149.64
41577,1238,1201.995
42853,1356,1316.34
49221,2081,2236.56
6205,3998,3609.0
20056,625,618.48
35628,473,496.56
12592,5285,5615.98
17851,7203,6968.1
20826,9053,8816.61
26958,17028,17111.63
23931,12061,12753.95
10959,4902,5015.67
8859,4481,4312.3
47440,1856,1855.61
25830,14857,16579.31
43141,1388,1276.31
25460,14220,17291.7
28372,668,590.26
42546,1324,1721.08
23065,11094,13209.69
35431,900,812.11
40961,1179,1200.99
8936,4497,4448.71
1829,3060,3080.96
28095,663,651.87
43129,1387,1387.43
13794,5622,5819.22
14587,5887,6406.94
52871,2581,2770.71
52368,2504,2627.01
44667,523,529.71
13665,5593,5015.54
52796,2569,2644.03
48370,1963,1985.52
36343,936,871.21
29881,710,679.39
24072,12215,13267.87
13890,5654,8226.77
28449,671,777.06
51997,2443,2500.8
38217,1016,984.43
31022,749,747.94
33984,847,843.73
424,2812,2900.88
30633,735,722.26
28061,660,561.17
11017,4916,4182.57
25293,13948,13734.83
22100,10129,9793.94
12509,5259,5980.8
25276,13919,13895.64
46985,1816,1761.66
35993,921,957.63
7713,579,595.97
30938,449,463.88
34332,862,869.65
37257,977,1039.08
12514,5260,5179.83
7025,4158,3941.58
34858,878,834.66
27329,17877,16788.48
17136,6838,6966.68
27713,648,636.1516666666666
36123,928,920.09
12771,5327,6015.73
20221,8654,9630.97
31745,772,815.13
43052,1376,1289.58
32802,805,755.37
6341,4032,5762.59
16959,6774,6612.9
29258,698,753.64
52438,2513,2281.48
11379,596,592.96
24155,12332,16214.73
29634,442,478.45
1604,3011,2959.59
34292,857,857.92
26138,15430,16352.84
3102,3321,3028.18
17945,7253,7513.47
45082,1645,1617.08
19528,8163,7450.34
36574,945,1020.585
8602,4442,4128.06
51669,2398,2201.2
49483,2116,2167.02
28855,683,680.58
35849,917,841.88
44516,1600,1640.58
47680,1882,1868.53
31313,758,768.575
21527,9625,9113.78
14189,5758,5533.04
44547,1605,1530.04
23382,631,619.21
30846,743,731.74
24270,12495,11585.16
32778,803,768.47
20959,9173,8647.53
4209,3566,3882.02
12475,5251,4966.2
53324,2652,2771.04
3415,568,568.26
28727,680,678.4733333333335
45984,526,539.08
9715,590,577.88
38070,1013,908.32
34901,880,911.49
46749,1800,1855.17
5717,575,556.76
9527,4617,4947.47
24797,13178,12665.69
18537,7554,8044.45
15463,6191,5984.88
36228,933,820.77
770,2858,2928.99
25825,14844,14034.321666666665
2606,3220,3282.52
6436,4045,4173.96
52219,2482,2631.6
29516,703,692.74
51051,2331,2115.65
6909,4136,4691.42
37435,984,966.23
16850,6720,6478.416666666668
50529,2274,2178.4
23526,11531,12435.71
52400,2510,2470.14
5573,3861,3440.65
19824,8392,6825.06
12367,597,575.74
49678,2143,1858.16
34197,854,850.24
13526,5544,5328.19
44020,1546,1465.4085
28458,672,741.8885714285715
47935,1915,1939.61
36586,946,939.22
29320,698,660.34
41466,1230,1173.71
43070,1378,1265.54
13753,5606,6291.33
25017,13553,14175.94
29332,698,685.81
1645,3018,3109.355
35242,894,969.86
24825,13219,11762.66
30209,723,726.01
3839,3473,3293.14
9370,589,608.08
25617,14483,13852.56
21127,9290,7837.23
39750,1094,990.11
40841,1173,1139.48
13307,5497,5931.16
51673,2398,2537.37
24128,12295,14332.51
50159,2217,2258.69
41025,1187,1196.18
24366,636,688.01
53529,2690,2358.13
16035,608,593.46
4410,3610,3280.38
32064,780,749.77
11995,5147,5236.784333333333
4555,3643,3453.21
1417,2970,2412.86
7026,4158,4101.98
21574,9680,9555.76
13463,5528,6235.54
40774,1167,1241.6
28013,658,656.5
49170,2074,2275.23
38738,1044,994.56
47016,1819,1813.41
39522,1080,1086.36
13194,5454,5287.535
1872,3072,3122.66
10851,4873,4843.61
28999,686,700.97
13387,601,638.77
13310,5497,4974.72
47315,530,505.11
20837,9067,9377.82
25667,14584,13877.27
11538,5028,4639.44
17079,6809,6854.01
10281,4755,4599.9
30222,723,743.99
20965,9176,9603.97
35168,891,880.8325
34413,863,852.225
52394,2509,2517.5
41806,1250,1248.29
34500,867,936.55
43258,1400,1656.26
51141,2342,2318.77
26275,15760,16037.25
36511,945,966.48
19159,7917,7603.1
76,554,581.1
28335,666,665.79
29518,703,672.57
29586,706,774.0
14093,5717,7088.33
15563,6239,6614.68
22923,10962,9602.22
9512,4612,4246.23
42443,1314,1258.65
49458,2112,2204.58
21552,9658,11324.34
7110,4168,5030.73
16548,6611,6167.06
42614,505,501.56
2329,3170,3026.49
37828,1002,986.05
28492,673,543.59
30805,743,839.2033333333333
29128,691,720.0
11668,5056,5249.99
20198,8639,8830.11
19870,8424,9078.29
22028,628,788.38
8644,4452,4395.29
12274,5211,4862.78
166,2772,2746.71
27937,430,468.08
41535,1235,1222.88
41949,505,549.05
42915,1363,1294.48
16907,6750,6328.75
31285,450,442.535
20868,9088,9107.91
38508,1031,1015.11
48185,1944,1858.46
21717,628,681.18
30620,447,488.76
20247,8678,9036.76
14612,5897,5134.55
51149,2343,2120.81
8166,4362,4811.81
19185,7937,7606.44
43257,1400,1454.24
27876,654,623.23
18245,7411,6892.87
12277,5211,5415.28
38291,487,502.45
30914,745,756.43
44143,1562,1687.07
52912,2588,2748.03
42771,1348,1347.54
30603,447,463.25
36988,964,1057.65
20583,8893,8481.45
24229,12429,12251.61
13084,5416,5311.46
10130,4719,4880.69
16927,6758,6212.09
6283,4017,4058.52
41174,1200,1167.145
39166,1063,854.91
35065,885,992.73
16781,6685,6800.54
26558,16241,15634.15
46351,1759,1905.64
12614,5291,5395.05
46911,1814,2108.14
38899,1052,1030.7
40517,1145,954.95
8807,4475,5180.0
41481,1232,1211.21
49972,541,546.93
19013,7832,7716.88
41376,1220,1288.66
44721,1615,1587.56
32704,802,1105.995
50424,2260,1836.69
32143,786,790.8
22286,10337,13544.68
40132,1115,1048.86
2374,561,609.99
34089,852,936.81
42987,1367,1596.57
25215,13813,13000.02
44374,1580,1351.36
17148,6844,5845.78
2166,3131,2966.27
41956,505,500.62
2380,561,580.23
21102,9275,10168.69
52703,2553,2683.02
28363,667,696.98
53840,2738,2746.42
6472,4054,3980.64
46960,527,545.64
42306,1295,1155.82
14680,5923,6106.84
13492,5538,5419.93
1279,2951,2623.57
16045,608,605.22
33115,816,904.14
41932,1263,1279.97
19954,8501,8437.35
44862,1628,1558.09
33786,842,846.17
47600,1878,2040.07
14311,5797,6089.6
41006,1184,1123.17
19668,8279,7439.3
25678,14605,14266.65
4800,3697,3521.07
20777,9013,9051.05
40468,1140,1135.22
39127,1061,1043.22
27144,17360,17297.87
16852,6720,6349.28
25814,14826,15732.94
10191,4738,4252.75
26772,16611,14956.86
22518,10556,10338.82
47245,1841,1744.96
25156,13730,12142.71
31430,764,792.24
3359,3382,3266.54
50978,544,546.21
45869,1716,1697.32
43153,1389,1466.5608333333332
50226,2231,2377.91
25528,14344,14140.2
28878,684,724.52
40932,499,545.71
53577,2697,2805.38
24224,12417,10584.02
48427,1972,1878.09
24629,12964,13930.94
11388,596,587.83
45423,1668,1682.41
47959,1919,2505.32
41345,1216,1265.32
2134,3123,3150.26
39850,1100,1021.89
41681,1240,1234.39
2816,3265,3784.5
39103,1061,1026.07
8783,4469,4443.69
46303,526,518.09
45506,1682,1747.13
50538,2275,2544.31
2349,3172,2725.69
9640,4639,4561.78
4475,3624,3554.43
41252,500,502.34
50239,2233,2529.72
51363,2365,2421.26
42816,1354,1314.81
37145,972,953.72
46365,1760,1811.06
31653,767,788.3789999999999
2724,564,667.38
15383,606,627.37
42906,1362,1200.21
9593,4630,4952.226166666666
49498,2119,2367.64
26416,15941,15334.02
34679,873,947.51
11980,5141,5073.83
5469,3837,3791.34
7143,4177,4419.6
53599,2700,2678.96
15623,6268,6194.63
32430,792,825.39
51431,2373,1995.81
37098,969,941.22
27564,18371,16170.49
17292,6928,10256.66
43248,1400,1502.74
40851,1173,1235.69
39359,1073,1084.01
12775,5329,5226.54
30055,719,748.77
44280,1577,1630.41
45176,1655,1637.5033333333333
39589,1083,1143.39
5233,3787,3301.79
18527,7550,6731.45
7081,4163,4251.22
10673,4840,4745.83
33192,819,877.78
27412,18007,15412.48
36195,931,1036.72
37499,984,899.15
24476,12744,12222.43
23936,12068,14079.18
44722,1615,1658.091666666667
44238,1573,1480.29
33229,822,842.47
16956,6773,6903.05
1002,2898,3567.32
22408,10430,10123.07
53869,2744,2576.84
9000,4512,4287.15
45134,1653,1645.26
44871,1629,1752.42
5093,3755,3700.66
38107,1013,1030.53
1134,2920,2895.68
6886,4132,4543.41
51369,2366,833.51
23973,12109,11803.433333333332
15611,6261,6597.28
32687,802,795.07
7292,4201,4209.26
11112,4935,4727.46
19482,8119,7492.0
22812,10836,12475.9
1765,3046,2956.86
16345,6539,6587.26
31462,765,783.58
5024,3746,3910.47
24501,12779,12881.1
13400,602,651.84
16603,6632,6498.11
14047,605,579.14
10314,4764,4722.24
22553,10600,11384.4
9315,4578,4769.95
30571,734,737.3633333333335
53821,2735,2807.75
39668,1087,1073.2
31035,749,777.11
29748,708,832.23
53102,2614,2736.36
48565,1991,1723.81
12480,5252,4661.4
53601,2700,2357.0
47309,397,407.52
18678,7637,7104.31
28732,680,678.48
24634,12970,12830.35
11609,5047,5065.41
5910,3936,4161.91
6106,3977,4357.99
25769,14731,14606.03
21430,9539,10620.4
38211,1016,957.11
6775,4111,4101.62
48663,2001,1873.59
3863,3478,3490.87
50991,544,536.81
15992,6399,5305.5
43276,506,503.85
13873,5650,5371.38
34229,855,839.95
29303,438,428.86
39461,1078,1103.655
36308,936,944.55
50228,2231,2018.74
28140,665,650.17
6912,4136,4230.04
9603,4632,4559.51
37520,987,999.5360000000001
8369,4400,4022.81
27006,17118,16686.25
9547,4620,4835.3725
21482,9580,8860.14
41916,1262,1273.61
25773,14737,13590.1
5809,3910,3993.41
44286,1577,1437.4
24019,12195,11585.01
1761,3045,3071.89
49995,2192,1857.36
20672,8954,9230.39
23598,11621,11495.11
9391,4586,4575.69
21282,9439,9735.54
25851,14918,15852.83
5872,3924,4055.09
8408,4402,4597.75
41857,1256,1206.98
11526,5027,4585.36
19369,622,637.19
39662,1087,1069.13
6716,413,445.87
49074,2060,2144.73
7251,4197,4407.19
44988,523,496.38
28029,658,642.2
46516,1781,1897.91
22583,10636,10880.1
52442,2514,2519.33
32750,803,808.9
31172,755,717.07
6860,4126,4431.54
28987,685,743.28
10771,4855,4749.02
8763,4466,4438.42
10626,4830,4559.87
7895,4312,4613.965
45615,1692,1724.2
38342,1020,958.27
48153,1941,1962.36
5246,3789,4303.97
13070,5412,5598.2
5178,3774,3663.66
319,2801,2620.94
21133,9293,9031.84
3485,3398,3379.7
51320,544,594.87
4034,3528,4007.79
33828,843,818.5800000000002
19860,8415,8243.89
24487,12756,14022.45
16213,6480,6519.72
4925,3726,4773.49
25369,642,651.06
12633,5292,4916.96
13150,5439,5194.814666666667
13738,604,678.56
36838,957,864.86
32935,811,802.57
8309,4389,4622.04
21686,9785,9753.55
8627,4449,4976.04
36188,931,902.64
29383,698,684.27
23730,11769,11431.02
16559,6617,7315.14
48158,1942,1956.11
50398,2255,2461.99
41080,1192,1189.86
33210,820,753.96
1917,3082,3582.38
42648,1333,1280.69
48643,537,517.66
35952,475,501.93
29215,695,685.7
38225,1017,993.99
25149,13720,11082.24
5575,3862,5636.6
35563,906,904.8
10489,4796,3982.96
18420,7487,7656.92
18908,7759,6749.49
52544,2532,2565.87
27325,17864,17389.79
52303,548,527.91
7996,4327,4083.661666666667
41755,1244,1307.48
21320,9471,8179.5
32985,812,766.85
47656,530,865.23
1977,3092,3233.41
45825,1712,1747.16
3474,3394,3021.67
43716,1437,1420.91
25622,14494,16505.05
13223,5460,8044.42
14645,5914,6395.32
2419,3180,3593.52
40187,1120,1142.47
43142,1388,1289.93
13904,5661,5116.71
20225,8656,9255.85
39769,1094,1035.9846666666667
15732,6291,6604.486666666667
10676,4841,4426.1
1276,2950,2784.1
22468,10497,9693.27
16706,421,463.77
31139,755,721.07
20973,9188,9173.38
36000,921,940.92
47195,1838,1988.01
31583,767,725.47
30644,735,780.51
29017,687,707.55
26301,15801,16462.01
